id,url,full_name,park_code,description,latitude,longitude,activities,topics,states,designation,cost,entrance,standard_hours,holidays
D84122DD-1B0E-4D13-927C-5D6D2A0D200E,https://www.nps.gov/apis/index.htm,Apostle Islands National Lakeshore,apis,"Imagine that moment, being in that perfect spot as the sun rises, and everything comes into focus. A rocky shoreline suddenly reflects the world around you. Waiting for you among the water, land, forests, and history is that moment. How will the islands inspire you?",46.96240467,-90.66045665,"['Boating', 'Motorized Boating', 'Sailing', 'Boat Tour', 'Camping', 'Backcountry Camping', 'Canoe or Kayak Camping', 'Group Camping', 'Fishing', 'Freshwater Fishing', 'Guided Tours', 'Boat Tour', 'Hiking', 'Hunting and Gathering', 'Hunting', 'Paddling', 'Canoe or Kayak Camping', 'Kayaking', 'Junior Ranger Program', 'SCUBA Diving', 'Snowshoeing', 'Swimming', 'Freshwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Arts', 'Photography', 'Colonization and Settlement', 'Commerce', 'Trade', 'Farming and  Agriculture', 'Industry', 'Logging and Timber Cutting', 'Maritime', 'Lighthouses', 'Ships and Shipwrecks', 'Native American Heritage', 'Social Movements', 'Conservation Movement', 'Ancient Seas', 'Animals', 'Birds', 'Fish', 'Caves, Caverns and Karst', 'Climate Change', 'Coasts, Islands and Atolls', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Geology', 'Lakes', 'Natural Sounds', 'Night Sky', 'Aurora Borealis', 'Rock Landscapes and Features', 'Scenic Views', 'Unique Species', 'Endangered', 'Wetlands', 'Wilderness']",WI,National Lakeshore,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
FAEF5684-83A4-4CF2-A701-60CF8D4014BD,https://www.nps.gov/appa/index.htm,Appalachian National Scenic Trail,appa,"The Appalachian Trail is a 2,190+ mile long public footpath that traverses the scenic, wooded, pastoral, wild, and culturally resonant lands of the Appalachian Mountains. Conceived in 1921, built by private citizens, and completed in 1937, today the trail is managed by the National Park Service, US Forest Service, Appalachian Trail Conservancy, numerous state agencies and thousands of volunteers.",40.41029575,-76.4337548,"['Astronomy', 'Stargazing', 'Camping', 'Backcountry Camping', 'Compass and GPS', 'Orienteering', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hands-On', 'Citizen Science', 'Volunteer Vacation', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Junior Ranger Program', 'Snowshoeing', 'Wildlife Watching', 'Birdwatching']","['Animals', 'Birds', 'Horses (wild)', 'Climate Change', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Lakes', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'River and Riparian', 'Scenic Views', 'Trails', 'Watersheds', 'Headwaters', 'Waterfalls', 'Wetlands', 'Wilderness']","CT,GA,MA,MD,ME,NC,NH,NJ,NY,PA,TN,VA,VT,WV",National Scenic Trail,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
16CCCC56-1DC1-47D6-AE91-E939955BFC53,https://www.nps.gov/apco/index.htm,Appomattox Court House National Historical Park,apco,"On April 9, 1865, the surrender of the Army of Northern Virginia in the McLean House in the village of Appomattox Court House, Virginia signaled the end of the nation's largest war. Two important questions about its future were answered. Could the nation survive a civil war intact, and would that nation exist without slavery? The answer to both was yes and a new nation was born.",37.38022164,-78.79856982,"['Arts and Culture', 'Cultural Demonstrations', 'Auto and ATV', 'Scenic Driving', 'Food', 'Picnicking', 'Guided Tours', 'Hiking', 'Living History', 'Historic Weapons Demonstration', 'First Person Interpretation', 'Junior Ranger Program', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Architecture and Building', 'African American Heritage', 'Archeology', 'Ruins', 'Burial, Cemetery and Gravesite', 'Enslavement', 'Incarceration', 'Jails and Prisons', 'Military', 'Infantry and Militia', 'Artillery', 'Cavalry', 'Battlefields', 'Monuments and Memorials', 'Music', 'Native American Heritage', 'Reconstruction', 'Social Movements', 'Abolition Movement', 'Wars and Conflicts', 'Civil War', 'Animals', 'Birds', 'Fish', 'Tortoises and Turtles', 'Grasslands', 'Scenic Views', 'Trails']",VA,National Historical Park,0,Entrance - Free,"{'wednesday': '9:00AM - 5:00PM', 'monday': '9:00AM - 5:00PM', 'thursday': '9:00AM - 5:00PM', 'sunday': '9:00AM - 5:00PM', 'tuesday': '9:00AM - 5:00PM', 'friday': '9:00AM - 5:00PM', 'saturday': '9:00AM - 5:00PM'}","['Closed Thanksgiving Day', 'Possible Reduced Hours December 31', 'Possible Reduced Hours December 24', 'Closed January 1', 'Closed December 25']"
36240051-018E-4915-B6EA-3F1A7F24FBE4,https://www.nps.gov/arch/index.htm,Arches National Park,arch,"Discover a landscape of contrasting colors, land forms, and textures unlike any other. The park has over 2,000 natural stone arches, hundreds of soaring pinnacles, massive rock fins, and giant balanced rocks. This red-rock wonderland will amaze you with its formations, refresh you with its trails, and inspire you with its sunsets.",38.72261844,-109.5863666,"['Arts and Culture', 'Astronomy', 'Stargazing', 'Biking', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Group Camping', 'Canyoneering', 'Climbing', 'Rock Climbing', 'Guided Tours', 'Hiking', 'Horse Trekking', 'Horseback Riding', 'Junior Ranger Program', 'Shopping', 'Bookstore and Park Store']","['Archeology', 'Farming and  Agriculture', 'Ranches', 'Native American Heritage', 'Animals', 'Birds', 'Geology', 'Night Sky', 'Rock Landscapes and Features', 'Arches', 'Trails']",UT,National Park,"['2.00', '30.00', '25.00', '15.00']","['Timed Entry Reservation - Park', 'Entrance - Private Vehicle', 'Entrance - Motorcycle', 'Entrance - Per Person']","{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
6876F4F4-9B8F-4648-89EA-C1BBF770C494,https://www.nps.gov/arpo/index.htm,Arkansas Post National Memorial,arpo,"Located at the confluence of two rivers, Arkansas Post has served as a gathering place for many cultures throughout human history - it represents cultural cooperation, conflict, synthesis, and diversity.",34.00389998,-91.30837178,"['Arts and Culture', 'Cultural Demonstrations', 'Boating', 'Fishing', 'Freshwater Fishing', 'Food', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hiking', 'Front-Country Hiking', 'Living History', 'Historic Weapons Demonstration', 'First Person Interpretation', 'Paddling', 'Canoeing', 'Kayaking', 'Junior Ranger Program', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['African American Heritage', 'American Revolution', 'Archeology', 'Asian American Heritage', 'Colonization and Settlement', 'Commerce', 'Trade', 'Enslavement', 'Explorers and Expeditions', 'Hispanic American Heritage', 'Immigration', 'Migrations', 'Military', 'Infantry and Militia', 'US Army', 'US Navy', 'Indigenous and Native Warrior', 'Battlefields', 'Native American Heritage', 'Transportation', 'Canals', 'Wars and Conflicts', 'Tribal Conflicts', 'Colonial/European Contact Conflicts', 'American Revolutionary War', 'Civil War', 'Westward Expansion', 'Animals', 'Alligators or Crocodiles', 'Birds', 'Fish', 'Tortoises and Turtles', 'Forests and Woodlands', 'Deciduous Forests', 'Natural Sounds', 'River and Riparian', 'Scenic Views', 'Trails', 'Water Trails', 'Wetlands']",AR,National Memorial,0,Entrance - Free,"{'wednesday': '7:00AM - Sunset', 'monday': '7:00AM - Sunset', 'thursday': '7:00AM - Sunset', 'sunday': '7:00AM - Sunset', 'tuesday': '7:00AM - Sunset', 'friday': '7:00AM - Sunset', 'saturday': '7:00AM - Sunset'}","['Thanksgiving Day Closure', ""New Year's Day Closure"", 'Christmas Day Closure']"
E84B1E08-CCE8-4FFF-8DB6-B92F40953225,https://www.nps.gov/arho/index.htm,"Arlington House, The Robert E. Lee Memorial",arho,"Arlington House is the nation’s memorial to Robert E. Lee. It honors him for specific reasons, including his role in promoting peace and reunion after the Civil War. In a larger sense it exists as a place of study and contemplation of the meaning of some of the most difficult aspects of American history: military service; sacrifice; citizenship; duty; loyalty; slavery and freedom.",38.8822021484,-77.0734786987,"['Guided Tours', 'Self-Guided Tours - Walking', 'Museum Exhibits']","['African American Heritage', 'American Revolution', 'Burial, Cemetery and Gravesite', 'National Cemetery', 'Enslavement', 'Military', 'Monuments and Memorials', 'Reconstruction', 'Social Movements', 'Civil Rights', 'Wars and Conflicts', 'War of 1812', 'Civil War', ""Women's History""]",VA,,0,Entrance - Free,"{'wednesday': '9:30AM - 4:30PM', 'monday': '9:30AM - 4:30PM', 'thursday': '9:30AM - 4:30PM', 'sunday': '9:30AM - 4:30PM', 'tuesday': '9:30AM - 4:30PM', 'friday': '9:30AM - 4:30PM', 'saturday': '9:30AM - 4:30PM'}","['Christmas', 'Thanksgiving', ""New Year's Day""]"
307BE169-345D-472C-8128-20F1D59864A7,https://www.nps.gov/asis/index.htm,Assateague Island National Seashore,asis,"Want to live on the edge? Visit a place recreated each day by ocean wind and waves. Life on Assateague Island has adapted to an existence on the move. Explore sandy beaches, salt marshes, maritime forests and coastal bays. Rest, relax, recreate and enjoy some time on the edge of the continent.",38.05593172,-75.24524611,"['Arts and Culture', 'Auto and ATV', 'Auto Off-Roading', 'Astronomy', 'Stargazing', 'Biking', 'Camping', 'Backcountry Camping', 'Canoe or Kayak Camping', 'Car or Front Country Camping', 'Horse Camping (see also Horse/Stock Use)', 'Group Camping', 'RV Camping', 'Compass and GPS', 'Geocaching', 'Fishing', 'Saltwater Fishing', 'Guided Tours', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Off-Trail Permitted Hiking', 'Horse Trekking', 'Horse Camping (see also camping)', 'Horseback Riding', 'Hunting and Gathering', 'Hunting', 'Paddling', 'Canoeing', 'Canoe or Kayak Camping', 'Kayaking', 'Stand Up Paddleboarding', 'Junior Ranger Program', 'Surfing', 'Swimming', 'Saltwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Shopping', 'Bookstore and Park Store']","['Animals', 'Birds', 'Fish', 'Horses (wild)', 'Tortoises and Turtles', 'Climate Change', 'Coasts, Islands and Atolls', 'Dunes', 'Geology', 'Oceans', 'Trails']","MD,VA",National Seashore,"['25.00', '20.00', '0.00']","['Entrance - Private Vehicle', 'Entrance - Motorcycle', 'Entrance - Per Person']","{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
CD54150B-24F6-4B96-8D6F-B23AF92A70F2,https://www.nps.gov/azru/index.htm,Aztec Ruins National Monument,azru,Pueblo people describe this site as part of their migration journey. Today you can follow their ancient passageways to a distant time. Explore a 900-year old ancestral Pueblo Great House of over 400 masonry rooms. Look up and see original timbers holding up the roof. Search for the fingerprints of ancient workers in the mortar. Listen for an echo of ritual drums in the reconstructed Great Kiva.,36.83682216,-107.9999245,"['Arts and Culture', 'Cultural Demonstrations', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hiking', 'Front-Country Hiking', 'Junior Ranger Program', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Archeology', 'Ruins', 'Music', 'Native American Heritage', 'Geology', 'Night Sky', 'Astronomy', 'Trails', 'Unique Species', 'Rare', 'Endangered']",NM,National Monument,0,Entrance - Free,"{'wednesday': '8:00AM - 6:00PM', 'monday': '8:00AM - 6:00PM', 'thursday': '8:00AM - 6:00PM', 'sunday': '8:00AM - 6:00PM', 'tuesday': '8:00AM - 6:00PM', 'friday': '8:00AM - 6:00PM', 'saturday': '8:00AM - 6:00PM'}","['Closed for Christmas Day', ""Closed for New Year's Day"", 'Closed for Thanksgiving Day']"
B170CCF7-7AB9-48FF-950E-31815FD4DBB2,https://www.nps.gov/badl/index.htm,Badlands National Park,badl,"The rugged beauty of the Badlands draws visitors from around the world. These striking geologic deposits contain one of the world’s richest fossil beds. Ancient horses and rhinos once roamed here. The park’s 244,000 acres protect an expanse of mixed-grass prairie where bison, bighorn sheep, prairie dogs, and black-footed ferrets live today.",43.68584846,-102.482942,"['Auto and ATV', 'Scenic Driving', 'Astronomy', 'Biking', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Horse Camping (see also Horse/Stock Use)', 'Compass and GPS', 'Food', 'Hiking', 'Horse Trekking', 'Horse Camping (see also camping)', 'Horseback Riding', 'Junior Ranger Program', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Archeology', 'Arts', 'Colonization and Settlement', 'Farming and  Agriculture', 'Military', 'Indigenous and Native Warrior', 'Monuments and Memorials', 'Native American Heritage', 'Transportation', 'Tragic Events', 'Massacres', 'Wars and Conflicts', 'Indian and Frontier Wars', 'Westward Expansion', 'Homesteading', 'Ancient Seas', 'Animals', 'Birds', 'Bison', 'Cats (wild)', 'Horses (wild)', 'Tortoises and Turtles', 'Climate Change', 'Fire', 'Fossils and Paleontology', 'Geology', 'Grasslands', 'Prairies', 'Night Sky', 'Astronomy', 'Rock Landscapes and Features', 'Scenic Views', 'Trails', 'Unique Species', 'Endangered', 'Wilderness']",SD,National Park,"['30.00', '25.00', '15.00', '25.00', '50.00', '60.00', '150.00']","['Entrance - Private Vehicle', 'Entrance - Motorcycle', 'Entrance - Per Person', 'Commercial Entrance - Sedan', 'Commercial Entrance - Van', 'Commercial Entrance - Mini-bus', 'Commercial Entrance - Motor Coach']","{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
A21F01BC-9E47-4DBE-8655-A1651FC2C1B1,https://www.nps.gov/bawa/index.htm,Baltimore-Washington Parkway,bawa,"This 29-mile highway connects Baltimore, MD and Washington, D.C. The parkway has carried visitors to and from the capital city since 1954.",39.02604289,-76.85410921,"['Auto and ATV', 'Scenic Driving']","['Transportation', 'Roads, Routes and Highways']",MD,Parkway,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
E28CA30C-2D81-4394-81E9-67677C412115,https://www.nps.gov/band/index.htm,Bandelier National Monument,band,"Bandelier National Monument protects over 33,000 acres of rugged but beautiful canyon and mesa country as well as evidence of a human presence here going back over 11,000 years. Petroglyphs, dwellings carved into the soft rock cliffs, and standing masonry walls pay tribute to the early days of a culture that still survives in the surrounding communities.",35.77898596,-106.3317124,"['Arts and Culture', 'Craft Demonstrations', 'Cultural Demonstrations', 'Astronomy', 'Stargazing', 'Camping', 'Backcountry Camping', 'Car or Front Country Camping', 'Group Camping', 'Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Junior Ranger Program', 'Skiing', 'Cross-Country Skiing', 'Snowshoeing', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Architecture and Building', 'Archeology', 'Ruins', 'Cliff Dwellings', 'Laborer and Worker', 'Native American Heritage', 'Animals', 'Birds', 'Cats (wild)', 'Elk', 'Canyons and Canyonlands', 'Foothills, Plains and Valleys', 'Plateaus and Mesas', 'Forests and Woodlands', 'Coniferous Forests', 'Geology', 'Night Sky', 'Astronomy', 'River and Riparian', 'Scenic Views', 'Volcanoes', 'Watersheds', 'Wilderness']",NM,National Monument,"['25.00', '20.00', '15.00']","['Entrance - Private Vehicle', 'Entrance - Motorcycle', 'Entrance - Per Person']","{'wednesday': 'Sunrise to Sunset', 'monday': 'Sunrise to Sunset', 'thursday': 'Sunrise to Sunset', 'sunday': 'Sunrise to Sunset', 'tuesday': 'Sunrise to Sunset', 'friday': 'Sunrise to Sunset', 'saturday': 'Sunrise to Sunset'}",
E7E4E103-5FA9-45AC-8843-05DE554CDBB7,https://www.nps.gov/bepa/index.htm,Belmont-Paul Women's Equality National Monument,bepa,"Home to the National Woman's Party for more than 90 years, this was the epicenter of the struggle for women's rights. From this house in the shadow of the U.S. Capitol and Supreme Court, Alice Paul and the NWP developed innovative strategies and tactics to advocate for the Equal Rights Amendment and equality for women. President Barack Obama designated the national monument on April 12, 2016.",38.89231541,-77.00381882,"['Guided Tours', 'Self-Guided Tours - Walking', 'Junior Ranger Program', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['African American Heritage', 'Incarceration', 'Monuments and Memorials', 'Social Movements', 'Civil Rights', 'Voting Rights and Suffrage', 'Transportation', 'Trains and Railroads', 'Wars and Conflicts', 'War of 1812', 'World War I', ""Women's History""]",DC,National Monument,0,Entrance - Free,"{'wednesday': 'Closed', 'monday': 'Closed', 'thursday': 'Closed', 'sunday': '10:00AM - 5:00PM', 'tuesday': 'Closed', 'friday': '10:00AM - 5:00PM', 'saturday': '10:00AM - 5:00PM'}","['Christmas', 'Thanksgiving', 'Closed for renovation']"
